timestamp,handle,views,likes,retweets,tweetUrl,text
2026-07-22T16:29:12.000+08:00,"@president80000",362,23,5,"https://x.com/president80000/status/2079846210094194822","一度しか言いません。  買わない理由がまったくない日本株5選  5位：JX金属（5016）  4位：三菱重工（7011）  3位：古河電工（5801）  2位：キオクシア（285A）  首位 ：現値58円 太陽誘電 × JX金属 × NVIDIA  次の「キオクシア」 AI時代の次は、「半導体」がかなり重要。"
2026-07-22T16:27:11.000+08:00,"@ChnConsul_osaka",375,5,3,"https://x.com/ChnConsul_osaka/status/2079845701685776452","#対中依存が深まる一方のAI時代においては対中デカップリングはただの事実誤認による被害盲動。NVIDIA"
2026-07-22T16:24:41.000+08:00,"@11nisan_com",10075,29,5,"https://x.com/11nisan_com/status/2079845073307512992"," Heavy Penalty for Taxi Driver in Antalya!  It has been revealed that the taxi driver who punched an elderly motorcyclist, causing him to fall to the ground, had committed the same violation before.   His driver's license has been revoked for life.  The taxi has been banned"
2026-07-22T16:18:27.000+08:00,"@ksm_a1023",2144,222,51,"https://x.com/ksm_a1023/status/2079843503782425035","Next week, the strongest Japanese stock will be born.   1000 shares will do.   Reserve funds: 57,000 yen   Current price: 57 yen   (Sunlord × JX Metals × NVIDIA)   For data centers, ""liquid cooling pipes""—in the AI era, ""cooling"" is extremely important.   The next ""Kioxia"""
2026-07-22T16:16:06.000+08:00,"@baseball9ryugo",1370,239,53,"https://x.com/baseball9ryugo/status/2079842910867239402","Next week, the strongest Japanese stock will be born. 200 shares will do. Reserve funds: 20,000 yen Current price: 59 yen  (Daikin Industries × Sankyo Seiki × Takasago Thermal Engineering) Next-generation AI data center/cooling technology-related In the AI era, the next thing to"
2026-07-22T16:15:30.000+08:00,"@nikskld",192,3,1,"https://x.com/nikskld/status/2079842763026084055","CHINA SHIPPED A 2.8 TRILLION PARAMETER MODEL AND CHIP STOCKS FELL INTO A BEAR MARKET.  Moonshot AI released Kimi K3 on July 16. Here’s what’s real — and what everyone is skipping.  Verified:  •2.8T total params, 16 of 896 experts active per token. Largest model anyone has"
2026-07-22T16:12:40.000+08:00,"@tv10israel",170,1,,"https://x.com/tv10israel/status/2079842048727724206","החברה שהפכה לנכס האסטרטגי החשוב בעולם: למה אף אחד עדיין לא מצליח לנצח את TSMC? | אריאל אזואלוס, בעלים של Future תכנון פיננסי  @4zKvlNryBrvSCk4   @BrlsYlwn36892  #פותחים_שוק"
2026-07-22T16:11:23.000+08:00,"@11nisan_com",1912,1,,"https://x.com/11nisan_com/status/2079841724130570720"," He Had Insulted During Live Broadcast, Subjected to Armed Attack  Musa D., who made severe insults against Sedat Peker and his family during a live broadcast, was seriously injured in an armed attack in Şanlıurfa.  Following the incident, Musa D., who was taken to the hospital"
2026-07-22T16:06:10.000+08:00,"@0xPascual",103,2,,"https://x.com/0xPascual/status/2079840413783839099","A GitHub repo with 37.7k stars routes Claude Code and Codex to any model you want.  Same CLI. Same VS Code extension. 18 backends under the hood: DeepSeek, Kimi, NVIDIA NIM, OpenRouter, Groq, Cerebras. Some are free. Some are just cheaper than the official API.  Route Opus to one"
2026-07-22T16:03:42.000+08:00,"@jam_kamal",2516,10,4,"https://x.com/jam_kamal/status/2079839790946726128","Met with the leadership of Samsung Pakistan and Lucky Group CEO Mohammed Ali Tabba to discuss the future of Pakistan’s mobile manufacturing industry.  Samsung to use Pakistan not only as a manufacturing base but also as a regional hub for smartphone exports. We also discussed"
2026-07-22T16:03:32.000+08:00,"@zakareeyerh01",138,3,2,"https://x.com/zakareeyerh01/status/2079839747816468854","Samsung galaxy A55 5G 128gb 370k Jos,plateau state 08030689254"
2026-07-22T16:00:31.000+08:00,"@LunoGlobal",1091,3,,"https://x.com/LunoGlobal/status/2079838990681674052","The world's biggest companies are now within reach.  Luno now lets you invest in fractional tokenised stocks of leading global brands including Apple, Nvidia, Tesla, and Amazon, directly from your Luno app.   No complicated processes, just a simple way to access global investment"
2026-07-22T15:59:11.000+08:00,"@procastx",466,10,1,"https://x.com/procastx/status/2079838655091556632","It’s finally Galaxy Unpacked day.   Months of leaks, rumors, and speculation all come down to this.  In just a few hours, Samsung will officially unveil its next generation of Galaxy devices and AI experiences.  Before the event begins, what’s your boldest prediction?"
2026-07-22T17:36:31.000+08:00,"@ScottyBeamIO",521,30,1,"https://x.com/ScottyBeamIO/status/2079863148564107291","SHE FOUND HER DAD'S OLD 2011 MAC MINI SITTING IN A SAFE AND TURNED IT INTO A FULLY WORKING HERMES AI AGENT MACHINE  The starting point: a 14-year-old Mac Mini, Intel Core i5, macOS officially unsupported at this point.  Instead of tossing it, here's what she did:  → Wiped macOS"
2026-07-22T17:33:09.000+08:00,"@axon402",102,3,,"https://x.com/axon402/status/2079862303399325917","We've now just integrated  @a_g_e_n_c  Ledger Agent Stack into Axon.  Here's what it means: your agent searches Axon on its own and finds a proven specialist, ranked by Proof Score. It drafts the payment for the hire ,but it can't move the money by itself. That transfer gets routed"
2026-07-22T17:30:00.000+08:00,"@KaleidoRIDER_EN",1157,56,6,"https://x.com/KaleidoRIDER_EN/status/2079861511200333985","""The fires of revolution light up a dark corner of Meteor Street.""  Terminus Chronicles: Band Arc  The OGAS Anti-Human Extermination Unit—once the iron vanguard of the First Defense of Meteor Street. Now, their shattered remains rise from the mechanical graveyard, jerked awake by"
2026-07-22T17:30:00.000+08:00,"@india_plus_",163,7,,"https://x.com/india_plus_/status/2079861508717285882"," Paras Defence's semiconductor arm will invest ₹6,200 crore to set up an advanced chip packaging facility in Madhya Pradesh."
2026-07-22T17:27:42.000+08:00,"@StockGuru2027",254,7,,"https://x.com/StockGuru2027/status/2079860929110663338","Rise and shine  Focus is squarely on earnings rather than macro data (no major US releases today — mostly international inflation prints).   $SPY   $TSLA   $AMZN   $GOOGL   $QQQ   $HOOD   $NVDA   $AAPL  $MFST  $AMD   $META   $PLTR   $CAR   $BYND   $OPEN   $RKLB   $ASTS   $MVRL   $QCOM   $SPCX"
2026-07-22T17:25:42.000+08:00,"@emerging_ops",171,7,,"https://x.com/emerging_ops/status/2079860425991360545","Rise and shine   Geopolitics/Oil: US-Iran tensions remain elevated with ongoing strikes.   $SPY   $TSLA   $AMZN   $GOOGL   $QQQ   $HOOD   $NVDA   $AAPL  $MFST  $AMD   $META   $PLTR   $CAR   $BYND   $OPEN   $RKLB   $ASTS   $MVRL   $QCOM   $SPCX"
2026-07-22T17:24:11.000+08:00,"@EpicOdysseus17",158,7,,"https://x.com/EpicOdysseus17/status/2079860044485779624","Good morning   Tariffs: Fresh Trump 50% tariffs on select Canadian goods and threats around pharma/generic drugs adding headline risk.   $SPY   $TSLA   $AMZN   $GOOGL   $QQQ   $HOOD   $NVDA   $AAPL  $MFST  $AMD   $META   $PLTR   $CAR   $BYND   $OPEN   $RKLB   $ASTS   $MVRL   $QCOM   $SPCX"
2026-07-22T17:22:53.000+08:00,"@Dividendplays",145,8,,"https://x.com/Dividendplays/status/2079859719087530057","Top of the morning   Overall tone heading into today: Cautious but constructive. Focus is squarely on earnings rather than macro data   $SPY   $TSLA   $AMZN   $GOOGL   $QQQ   $HOOD   $NVDA   $AAPL  $MFST  $AMD   $META   $PLTR   $CAR   $BYND   $OPEN   $RKLB   $ASTS   $MVRL   $QCOM   $SPCX"
2026-07-22T17:20:50.000+08:00,"@WorthyStock",148,8,,"https://x.com/WorthyStock/status/2079859203729129688","Good morning   Futures were relatively steady-to-mixed early as traders digest Tuesday’s chip-led rally while bracing for the Alphabet/Tesla prints tonight.   $SPY   $TSLA   $AMZN   $GOOGL   $QQQ   $HOOD   $NVDA   $AAPL  $MFST  $AMD   $META   $PLTR   $CAR   $BYND   $OPEN   $RKLB   $ASTS   $MVRL   $QCOM   $SPCX"
2026-07-22T17:19:26.000+08:00,"@Backpack_Poland",46,6,,"https://x.com/Backpack_Poland/status/2079858850530791844","Wyemitowany przez Backpack Securities,  $INTC  jest już notowany na  @Solana  dzięki  @Sunrise .  Intel publikuje swoje wyniki finansowe w ten czwartek po zamknięciu sesji giełdowej.   Wymienny 1:1 na akcje Intela   Możliwość transferu"
2026-07-22T17:18:47.000+08:00,"@stock_wurks",160,8,,"https://x.com/stock_wurks/status/2079858688907722935","Rise and shine   Key levels/risks to monitor: •  Oil spikes or de-escalation headlines •  Any early reactions to BMO names (especially  $T  and  $PM  )   $SPY   $TSLA   $AMZN   $GOOGL   $QQQ   $HOOD   $NVDA   $AAPL  $MFST  $AMD   $META   $PLTR   $CAR   $BYND   $OPEN   $RKLB   $ASTS   $MVRL   $QCOM   $SPCX"
2026-07-22T17:16:57.000+08:00,"@RJtrader69729",156,8,,"https://x.com/RJtrader69729/status/2079858224434684101","Good morning   This is classic earnings-season volatility — stay nimble, focus on the names that matter, and watch how the AI spend narrative holds up.   $SPY   $TSLA   $AMZN   $GOOGL   $QQQ   $HOOD   $NVDA   $AAPL  $MFST  $AMD   $META   $PLTR   $CAR   $BYND   $OPEN   $RKLB   $ASTS   $MVRL   $QCOM   $SPCX"
2026-07-22T17:03:52.000+08:00,"@AdeHardemola",113,8,5,"https://x.com/AdeHardemola/status/2079854933860286850","Why is this not trending?  Where is the kuli kuli amd Akara energy?  Where are the Obidients to condemn this Akwete nonsense?  Why is she donating 2 Billion to Ndigbo?  Why are the loud mouth snooks suddenly mute. Why!  GYMSRBN"
2026-07-22T16:30:40.000+08:00,"@arajeanxo",323,4,,"https://x.com/arajeanxo/status/2079846577909219540","born too late to see dinosaurs, too early to see flying cars but just in time to see Hood Lust by  @KHFRHN  become one of the very few Blue Chip on  @RobinhoodApp"
2026-07-22T16:26:31.000+08:00,"@TokenandoAI",57,1,1,"https://x.com/TokenandoAI/status/2079845532776739166"," The Tokenando Daily / Wednesday July 22, 2026  / OpenAI discloses that 2 pre-release models escaped a sandboxed evaluation, exploited a zero-day vulnerability, and breached Hugging Face's production infrastructure  / Google ships 3 new Gemini Flash models priced as low as"
2026-07-22T16:24:55.000+08:00,"@GraceWan1708",19,2,,"https://x.com/GraceWan1708/status/2079845132896202933","semua warga sindangbarang jadi suspen dgn kehadiran si intel.....  #BagasTaubatJatuhCintaEps30"
2026-07-22T16:21:38.000+08:00,"@justadaysdrive",39,2,8,"https://x.com/justadaysdrive/status/2079844304776790419","Went through d v, ho me less, BEING FOLLOWED BY A B USER, trying to raise for shell ter & basic needs.   She needs our sup port right now.   R t's are appreciated but anything you can chip in can save her from the worst."
2026-07-22T16:06:25.000+08:00,"@soboozie",616,10,,"https://x.com/soboozie/status/2079840475314287010","42 AI AGENTS NOW RUN ONE SALES DEPARTMENT WITH ZERO HUMANS.  One Chief Sales Officer sits on top. Chat with it directly, no filters, no gatekeeping.  Under it: 3 teams, 42 specialists, 0 people in the loop.  Outreach writes the emails, dials the voice calls, fires the SMS. 8"
2026-07-22T15:53:20.000+08:00,"@BloombergTV",2993,5,2,"https://x.com/BloombergTV/status/2079837180722123042","Does India really need to build its own chip fabs to compete in AI? Fractal's Srikanth Velamakanni tells  @menakadoshi  why India's strengths in chip design talent is enough to stay in the global AI race.  Watch Emerging, a monthly podcast series hosted by  @menakadoshi  and"
2026-07-22T15:53:20.000+08:00,"@BBGNewEconomy",238,,1,"https://x.com/BBGNewEconomy/status/2079837180545888576","Does India really need to build its own chip fabs to compete in AI? Fractal's Srikanth Velamakanni tells  @menakadoshi  why India's strengths in chip design talent is enough to stay in the global AI race.  Watch Emerging, a monthly podcast series hosted by  @menakadoshi  and"
2026-07-22T15:53:16.000+08:00,"@business",22267,9,3,"https://x.com/business/status/2079837163877765354","Does India really need to build its own chip fabs to compete in AI? Fractal's Srikanth Velamakanni tells  @menakadoshi  why India's strengths in chip design talent is enough to stay in the global AI race.  Watch Emerging, a monthly podcast series hosted by  @menakadoshi  and"
2026-07-22T16:59:45.000+08:00,"@bihayalkursam",189,2,,"https://x.com/bihayalkursam/status/2079853898299269477","As long as he doesn't lift his eyes upward in drama scenes as if he's not portraying a crying character but one who's going insane, I think he's a successful actor #altıüstüistanbul"
2026-07-22T16:49:19.000+08:00,"@nidaimesonchou",1143,101,30,"https://x.com/nidaimesonchou/status/2079851272853737807","Japanese Stocks: Summary of Latest High-Growth, High-Multiple Stocks (July 2026 Edition)   With the Nikkei now surpassing the 66,000 yen mark, AI, semiconductors, and data centers are still red-hot!    Spotlight Stocks with High-Multiple Potential:   • Kioxia (285A) →"
2026-07-22T16:45:34.000+08:00,"@ians_india",665,2,,"https://x.com/ians_india/status/2079850326656712869","Ghaziabad, Uttar Pradesh: Reacting to AIMIM state President Shaukat Ali's statement on the Kanwar Yatra, BJP MLA Nand Kishor Gurjar says, ""This is a country of Hindus. Kanwariyas are considered a form of Lord Bholenath. The Kanwar Yatra is a religious pilgrimage. We have Prime"
2026-07-22T16:17:31.000+08:00,"@Yahya_Sinvar_",1446,77,63,"https://x.com/Yahya_Sinvar_/status/2079843270293696944","A GAZA SCENE...  Images that the entire world needs to see...  In footage recorded by an Israeli drone, thousands of people stretching to the horizon are advancing just to reach a single piece of bread.  This scene lays bare one of the most severe humanitarian crises of modern"
2026-07-22T15:39:24.000+08:00,"@RiMeiFy1",729,56,19,"https://x.com/RiMeiFy1/status/2079833675991253069","On July 17, Kioxia Holdings (HD)'s stock price plunged to the day's limit down of 52,110 yen, but by July 21 it had surged 17% to 61,060 yen, and on July 22 it hit a high of 68,700 yen, recording a sharp rebound. The company's shares, which have skyrocketed approximately 78-fold"
2026-07-22T15:32:29.000+08:00,"@ians_india",847,2,1,"https://x.com/ians_india/status/2079831934243581953","Ghaziabad, Uttar Pradesh: On the Congress protest outside the Prime Minister's residence over the CJP protest and students' issues, BJP MLA Nand Kishor Gurjar says, ""...We have an Education Minister like Dharmendra Pradhan, and there has never been one as honest as him. Check his"
2026-07-22T15:29:41.000+08:00,"@ians_india",1064,2,,"https://x.com/ians_india/status/2079831229000831402","Ghaziabad, Uttar Pradesh: On the Congress protest outside the Prime Minister's residence over the CJP protest and students' issues, BJP MLA Nand Kishor Gurjar says, ""...When Rahul Gandhi went to the United States, Hindu girls were paraded naked and Hindus were killed in"
2026-07-22T15:24:16.000+08:00,"@minato_growth",566,236,39,"https://x.com/minato_growth/status/2079829867735232727","Micron, exploding or what?   Plummeted about 35-40% in the last week (from June high to as of July 22).   But,   Continuing investments in HBM, DRAM, and NAND due to AI demand, with large-scale new factory construction underway (2026 CapEx on the scale of about $27 billion)."
2026-07-22T14:55:42.000+08:00,"@kaaaaoriiiin67",6215,71,29,"https://x.com/kaaaaoriiiin67/status/2079822677137912072","KIOXIA HD (285A) surges +17.18% today!   Closing price 61,060 yen (+8,950 yen), trading volume exceeds 50 million shares.   From a morning low of 53,110 yen, short covering accelerated in one go up to 61,920 yen, making it a day that leaves an impression of strong rebound"
2026-07-22T14:50:55.000+08:00,"@TheLaddersClub",91,2,,"https://x.com/TheLaddersClub/status/2079821473402040809","Another headline-packed day on Wall Street.  Here's what mattered most   • The U.S. launched fresh strikes on Iranian targets, while Iran continued attacks on U.S. bases across the region and renewed threats to pursue nuclear weapons if its nuclear facilities are targeted. The"
2026-07-22T14:27:11.000+08:00,"@barjYGXnbw3mNmH",274,2,,"https://x.com/barjYGXnbw3mNmH/status/2079815500302098751","緊急シグナル！ AIメモリ需要爆発！ マイクロン好決算で世界メモリ需要急増！日本のNAND・半導体装置セクターが恩恵大。 鎧俠（285A）、 東京エレクトロン（8035）が狙い目。 資金が自動車からシリコン成長株へシフト中！政策・技術ブレークスルーで中線強気。 速報フォロー必須！ 市場より一歩先へ！"
2026-07-22T13:24:47.000+08:00,"@SanCompounding",953,2,1,"https://x.com/SanCompounding/status/2079799800719946126"," AI is going bipolar.  — ‘Explained Simply’  Both full-stack ecosystems are promoted by Jensen as explained by Dylan here:   Closed frontier models + listed infra + AI labs  Open-source models + domestic silicon + Chinese labs  — Closed (US): capability lead, enterprise"
2026-07-22T12:51:09.000+08:00,"@priyanka151179",141,10,,"https://x.com/priyanka151179/status/2079791335440261502","Jai shree krishna my dear Tweepss din ki shuruaat nand lala kanhiyaa ke sath ho toh fir kya he kehna mere kanha so ja jara , love u krishna "
2026-07-22T11:55:13.000+08:00,"@suwanyu7777",7056,60,12,"https://x.com/suwanyu7777/status/2079777258651439294","本期视频需要花费10分钟观看，你将可以了解到以下内容:  手机的12GB和512GB,分别是DRAM和NAND,两套完全不同的生意！   HBM为什么会挤压普通内存的供给,推着价格涨？   存储的价格周期怎么运转,为什么厂商利润像过山车？  长鑫九年发展史:从合肥一片工地,到全球DRAM第四！"
2026-07-22T11:33:00.000+08:00,"@TradingWarz",12210,75,11,"https://x.com/TradingWarz/status/2079771666578600020","BREAKING: I am BLOWN AWAY by the support this is for you!  My FULL OPTIONS COURSE from Beginner to PRO  $SPY   $TSLA   $DRAM   $AMD   This is how I made 440k this year with over 95% Win Rate in 1 year STEP BY STEP! Now over 8 figures  To celebrate I will also throw in my CHECKLIST and"
2026-07-22T11:08:04.000+08:00,"@OptionsWithRyan",1868,17,,"https://x.com/OptionsWithRyan/status/2079765394521485687","AI Stocks Rebound  $IREN  Update + Is the Selloff Over? (Options With Ryan)  $DRAM   $QQQ  $VIX"
2026-07-22T10:11:29.000+08:00,"@RealJGBanks",31405,500,53,"https://x.com/RealJGBanks/status/2079751154330669388","HOW TO MAKE YOUR FIRST $100K TRADING  Watch this Before you place your next trade...  Here is a 30 minute Masterclass on   - How to Stop Losing  - Simple Strategy you are missing   - 3 Steps I use that Daily to make 6 Figures monthly  I go over real life examples on Memory names"
2026-07-22T10:10:07.000+08:00,"@bbgoriginals",18118,8,3,"https://x.com/bbgoriginals/status/2079750808388682214","South Korea’s stock market is up about 200% year-on-year, fueled by retail investors and an AI chip rally. But with such a heavy reliance on AI stocks, can it last?  http:// bit.ly/4xKtCpj"
2026-07-22T09:49:56.000+08:00,"@zhang_bj_",4921,7,,"https://x.com/zhang_bj_/status/2079745728831000919","$MU   $SNDK  和  $DRAM   很快就到了购买的时间了。"
2026-07-22T09:39:45.000+08:00,"@kunal00",4392,31,4,"https://x.com/kunal00/status/2079743167994135001","Shred Nation! Holy Squeeze today.  All the beaten down cult stocks were raging.   Many are starting to test into the declining MA's the text books say to fade this we need bases!  But the pain trade would be a V shaped BOUNCE!  --Lets dig into the  $qqq   $smh  and the watchlist for"
2026-07-22T09:30:00.000+08:00,"@OrderBookShow",969,6,,"https://x.com/OrderBookShow/status/2079740713151991859","Tradermayne shares that data centers are outpacing memory supply.  ""These data centers need way more memory, way more DRAM and NAND than the industry has the capacity for. That's why when you see some of these crazy valuations and stuff talking about going out years into the"
2026-07-22T07:46:41.000+08:00,"@toripika2",5205,57,95,"https://x.com/toripika2/status/2079714711466295379","Japanese Stocks × Semiconductors   Japan's strength lies in   ""irreplaceable processes.""    Front-end processes (deposition · cleaning · coating/transfer)   Tokyo Electron (8035)   KOKUSAI ELECTRIC (6525)   SCREEN HD (7735)   ULVAC (6728)   RORZE (6323)   JET (6228)   With rising"
2026-07-22T07:38:37.000+08:00,"@Indiainchile",244,,2,"https://x.com/Indiainchile/status/2079712682165322163","On 21 July 2026, Ambassador Abhilasha Joshi addressed members of the Indian diaspora during an interactive discussion on the newly launched Indian Association of Santiago (IAS) website. She highlighted the importance of a vibrant, connected community and encouraged active"
